,year,nuts_id,nuts_year_spec,lockdown_social_distancing_lq
64,2020,DEB1,2016,0.0
65,2020,DEB2,2016,0.0
66,2020,DEB3,2016,2.5138202247191015
67,2020,DEC0,2016,0.9987946428571429
68,2020,DED2,2016,0.0
69,2020,DED4,2016,0.36597055616139584
70,2020,DED5,2016,0.7311437908496732
71,2020,DEE0,2016,0.6429022988505747
72,2020,DEF0,2016,0.0
73,2020,DEG0,2016,0.0
74,2020,DK01,2016,0.6326013195098963
75,2020,DK02,2016,6.214722222222223
76,2020,DK03,2016,4.386862745098039
77,2020,DK04,2016,0.0
78,2020,DK05,2016,0.0
79,2020,EE00,2016,0.0
80,2020,EL30,2016,1.1572241379310344
81,2020,EL41,2016,0.0
82,2020,EL43,2016,0.0
83,2020,EL51,2016,0.0
84,2020,EL52,2016,1.3007558139534883
85,2020,EL53,2016,0.0
86,2020,EL54,2016,0.0
87,2020,EL61,2016,2.8683333333333336
88,2020,EL63,2016,0.0
89,2020,EL65,2016,22.373
90,2020,ES11,2016,2.983066666666667
91,2020,ES12,2016,3.1073611111111115
92,2020,ES21,2016,2.0155855855855855
93,2020,ES22,2016,0.0
94,2020,ES23,2016,0.0
95,2020,ES24,2016,4.811397849462366
96,2020,ES30,2016,0.6872252559726962
97,2020,ES41,2016,1.1075742574257426
98,2020,ES42,2016,0.0
99,2020,ES43,2016,0.0
100,2020,ES51,2016,0.7978958630527817
101,2020,ES52,2016,0.8539312977099237
102,2020,ES53,2016,0.0
103,2020,ES61,2016,0.9588428571428572
104,2020,ES62,2016,1.0357870370370372
105,2020,ES70,2016,0.0
106,2020,FI19,2016,0.0
107,2020,FI1B,2016,0.27217761557177617
108,2020,FI1C,2016,0.0
109,2020,FI1D,2016,1.621231884057971
110,2020,FR10,2016,0.8952610518292684
111,2020,FRB0,2016,0.0
112,2020,FRC1,2016,0.0
113,2020,FRC2,2016,0.0
114,2020,FRD1,2016,0.0
115,2020,FRD2,2016,0.0
116,2020,FRE1,2016,0.0
117,2020,FRE2,2016,5.326904761904762
118,2020,FRF1,2016,0.0
119,2020,FRF2,2016,0.0
120,2020,FRF3,2016,0.0
121,2020,FRG0,2016,1.804274193548387
122,2020,FRH0,2016,0.0
123,2020,FRI1,2016,1.0503755868544602
124,2020,FRI2,2016,0.0
125,2020,FRI3,2016,0.0
126,2020,FRJ1,2016,2.3064948453608247
127,2020,FRJ2,2016,0.0
128,2020,FRK2,2016,1.035787037037037
129,2020,FRL0,2016,1.278457142857143
130,2020,FRY4,2016,0.0
131,2020,HR03,2016,0.0
132,2020,HR04,2016,1.2028494623655914
133,2020,HU11,2016,1.6499262536873156
134,2020,HU12,2016,0.0
135,2020,HU21,2016,0.0
136,2020,HU23,2016,0.0
137,2020,HU31,2016,0.0
138,2020,HU32,2016,0.0
139,2020,HU33,2016,4.143148148148149
140,2020,IE04,2016,0.0
141,2020,IE05,2016,2.3305208333333334
142,2020,IE06,2016,1.7927083333333333
143,2020,IS00,2016,1.6949242424242426
144,2020,ITC1,2016,2.5423863636363637
145,2020,ITC3,2016,0.0
146,2020,ITC4,2016,1.518529411764706
147,2020,ITF1,2016,0.0
148,2020,ITF2,2016,0.0
149,2020,ITF3,2016,0.5766237113402062
150,2020,ITF4,2016,1.218130671506352
151,2020,ITF5,2016,10.169545454545455
152,2020,ITF6,2016,5.887631578947368
153,2020,ITG1,2016,2.19343137254902
154,2020,ITG2,2016,0.0
155,2020,ITH1,2016,0.0
156,2020,ITH2,2016,3.7646875
157,2020,ITH3,2016,2.6761961722488037
158,2020,ITH4,2016,0.0
159,2020,ITH5,2016,1.3349045346062052
160,2020,ITI1,2016,0.23208506224066391
161,2020,ITI2,2016,0.0
162,2020,ITI3,2016,6.331981132075471
163,2020,ITI4,2016,1.1414795918367346
164,2020,LT01,2016,0.0
165,2020,LT02,2016,0.0
166,2020,LU00,2016,1.4915333333333336
167,2020,LV00,2016,0.0
168,2020,ME00,2016,0.0
169,2020,MK00,2016,33.5595
170,2020,MT00,2016,0.0
171,2020,NL11,2016,0.28683333333333333
172,2020,NL21,2016,0.0
173,2020,NL22,2016,0.20413321167883214
174,2020,NL31,2016,0.0
175,2020,NL32,2016,0.4009498207885305
176,2020,NL33,2016,0.42574690770694584
177,2020,NL41,2016,0.3980960854092527
178,2020,NL42,2016,0.0
179,2020,NO01,2016,0.0
180,2020,NO02,2016,0.0
181,2020,NO03,2016,0.0
182,2020,NO04,2016,0.0
183,2020,NO05,2016,1.1532474226804124
184,2020,NO06,2016,0.46417012448132783
185,2020,NO07,2016,0.0
186,2020,PL21,2016,0.5038963963963964
187,2020,PL22,2016,0.0
188,2020,PL41,2016,0.0
189,2020,PL42,2016,0.0
190,2020,PL43,2016,0.0
191,2020,PL51,2016,3.8574137931034485
192,2020,PL61,2016,0.0
193,2020,PL62,2016,0.0
194,2020,PL63,2016,0.0
195,2020,PL71,2016,1.621231884057971
196,2020,PL72,2016,0.0
197,2020,PL81,2016,0.0
198,2020,PL82,2016,0.0
199,2020,PL84,2016,0.0
200,2020,PL91,2016,0.7155543710021322
201,2020,PT11,2016,2.6015116279069765
202,2020,PT16,2016,3.5233070866141736
203,2020,PT17,2016,1.6511439114391147
204,2020,PT20,2016,0.0
205,2020,PT30,2016,0.0
206,2020,RO11,2016,0.0
207,2020,RO21,2016,0.0
208,2020,RO32,2016,0.0
209,2020,RO41,2016,0.0
210,2020,RS11,2016,0.0
211,2020,RS12,2016,0.0
212,2020,RS21,2016,0.0
213,2020,RS22,2016,0.0
214,2020,SE11,2016,1.3920977777777779
215,2020,SE12,2016,0.7768402777777779
216,2020,SE21,2016,15.980714285714287
217,2020,SE22,2016,0.3379607250755287
218,2020,SE23,2016,0.0
219,2020,SE31,2016,0.0
220,2020,SE32,2016,0.0
221,2020,SE33,2016,0.0
222,2020,SI03,2016,0.0
223,2020,SI04,2016,0.0
224,2020,SK01,2016,1.0169545454545454
225,2020,SK02,2016,0.0
226,2020,SK03,2016,0.0
227,2020,SK04,2016,0.0
228,2020,TR10,2016,1.2858045977011494
229,2020,TR21,2016,0.0
230,2020,TR22,2016,0.0
231,2020,TR31,2016,2.0715740740740745
232,2020,TR32,2016,0.0
233,2020,TR33,2016,0.0
234,2020,TR41,2016,0.0
235,2020,TR42,2016,5.084772727272727
236,2020,TR51,2016,0.46610416666666665
237,2020,TR52,2016,0.0
238,2020,TR61,2016,0.0
239,2020,TR62,2016,0.0
240,2020,TR63,2016,0.0
241,2020,TR71,2016,0.0
242,2020,TR72,2016,0.0
243,2020,TR81,2016,0.0
244,2020,TR82,2016,0.0
245,2020,TR83,2016,13.983125000000001
246,2020,TR90,2016,0.0
247,2020,TRA1,2016,0.0
248,2020,TRA2,2016,0.0
249,2020,TRB1,2016,0.0
250,2020,TRC1,2016,0.0
251,2020,TRC3,2016,0.0
252,2020,UKC1,2016,1.1612283737024223
253,2020,UKC2,2016,0.0
254,2020,UKD1,2016,0.0
255,2020,UKD3,2016,2.15125
256,2020,UKD4,2016,2.09746875
257,2020,UKD6,2016,0.0
258,2020,UKD7,2016,0.3952826855123675
259,2020,UKE1,2016,0.0
260,2020,UKE2,2016,0.5649747474747475
261,2020,UKE3,2016,1.1039309210526316
262,2020,UKE4,2016,1.3768
263,2020,UKF1,2016,2.635562827225131
264,2020,UKF2,2016,0.4174067164179105
265,2020,UKF3,2016,7.714827586206897
266,2020,UKG1,2016,3.196142857142857
267,2020,UKG2,2016,1.6450735294117649
268,2020,UKG3,2016,0.9003219315895373
269,2020,UKH1,2016,0.700615866388309
270,2020,UKH2,2016,0.801899641577061
271,2020,UKH3,2016,2.762098765432099
272,2020,UKI3,2016,1.771136795440152
273,2020,UKI4,2016,1.4250318471337582
274,2020,UKI5,2016,3.9951785714285717
275,2020,UKI6,2016,0.0
276,2020,UKI7,2016,1.1532474226804124
277,2020,UKJ1,2016,1.6190321121664406
278,2020,UKJ2,2016,2.0758453608247422
279,2020,UKJ3,2016,1.026284403669725
280,2020,UKJ4,2016,1.1414795918367349
281,2020,UKK1,2016,1.349577747989276
282,2020,UKK2,2016,9.322083333333333
283,2020,UKK3,2016,0.0
284,2020,UKK4,2016,1.6499262536873156
285,2020,UKL1,2016,1.5755633802816902
286,2020,UKL2,2016,1.0895941558441558
287,2020,UKM5,2016,1.3007558139534883
288,2020,UKM6,2016,0.0
289,2020,UKM7,2016,0.8292438843587843
290,2020,UKM8,2016,1.08818093385214
291,2020,UKM9,2016,0.0
292,2020,UKN0,2016,1.278457142857143
293,2021,AT12,2016,4.407142857142857
294,2021,AT13,2016,0.0
295,2021,AT21,2016,0.0
296,2021,AT22,2016,0.0
297,2021,AT31,2016,0.0
298,2021,AT32,2016,0.0
299,2021,AT33,2016,0.0
300,2021,BE10,2016,7.011363636363637
301,2021,BE21,2016,0.0
302,2021,BE22,2016,0.0
303,2021,BE23,2016,3.024509803921568
304,2021,BE24,2016,0.0
305,2021,BE31,2016,0.0
306,2021,BE32,2016,0.0
307,2021,BE33,2016,0.0
308,2021,BE35,2016,0.0
309,2021,BG31,2016,0.0
310,2021,BG33,2016,0.0
311,2021,BG41,2016,34.27777777777778
312,2021,CH01,2016,1.3183760683760684
313,2021,CH02,2016,2.1725352112676055
314,2021,CH03,2016,7.119230769230769
315,2021,CH04,2016,1.1097122302158273
316,2021,CH05,2016,0.0
317,2021,CH06,2016,0.0
318,2021,CH07,2016,0.0
319,2021,CY00,2016,0.0
320,2021,CZ01,2016,0.0
321,2021,CZ02,2016,0.0
322,2021,CZ03,2016,0.0
323,2021,CZ05,2016,0.0
324,2021,CZ06,2016,0.0
325,2021,CZ07,2016,0.0
326,2021,CZ08,2016,0.0
327,2021,DE11,2016,0.0
328,2021,DE12,2016,0.0
329,2021,DE13,2016,0.0
330,2021,DE14,2016,0.0
331,2021,DE21,2016,0.36552132701421797
332,2021,DE22,2016,0.0
333,2021,DE23,2016,0.0
334,2021,DE24,2016,0.0
335,2021,DE25,2016,0.0
336,2021,DE26,2016,0.0
337,2021,DE27,2016,0.0
338,2021,DE30,2016,1.448356807511737
339,2021,DE40,2016,0.0
340,2021,DE50,2016,0.0
341,2021,DE60,2016,0.0
342,2021,DE71,2016,0.0
343,2021,DE72,2016,0.0
344,2021,DE73,2016,0.0
345,2021,DE80,2016,0.0
346,2021,DE91,2016,0.0
347,2021,DE92,2016,0.0
348,2021,DE94,2016,0.0
349,2021,DEA1,2016,0.0
350,2021,DEA2,2016,0.0
351,2021,DEA3,2016,0.0
352,2021,DEA4,2016,0.0
353,2021,DEA5,2016,0.0
354,2021,DEB2,2016,0.0
355,2021,DEB3,2016,0.0
356,2021,DEC0,2016,5.141666666666667
357,2021,DED2,2016,0.0
358,2021,DED4,2016,2.070469798657718
359,2021,DED5,2016,4.407142857142857
360,2021,DEE0,2016,0.0
361,2021,DEF0,2016,0.0
362,2021,DEG0,2016,0.0
363,2021,DK01,2016,1.7936046511627906
364,2021,DK02,2016,0.0
365,2021,DK03,2016,0.0
366,2021,DK04,2016,6.295918367346938
367,2021,DK05,2016,0.0
368,2021,EE00,2016,0.0
369,2021,EL30,2016,0.0
370,2021,EL41,2016,0.0
371,2021,EL43,2016,0.0
372,2021,EL51,2016,0.0
373,2021,EL52,2016,0.0
374,2021,EL53,2016,0.0
375,2021,EL54,2016,0.0
376,2021,EL61,2016,0.0
377,2021,EL63,2016,0.0
378,2021,EL65,2016,0.0
379,2021,ES11,2016,0.0
380,2021,ES12,2016,0.0
381,2021,ES21,2016,0.0
382,2021,ES22,2016,0.0
383,2021,ES23,2016,0.0
384,2021,ES24,2016,0.0
385,2021,ES30,2016,1.8290513833992095
386,2021,ES41,2016,0.0
387,2021,ES42,2016,0.0
388,2021,ES43,2016,0.0
389,2021,ES51,2016,1.6409574468085106
390,2021,ES52,2016,0.0
391,2021,ES53,2016,0.0
392,2021,ES61,2016,0.0
393,2021,ES62,2016,0.0
394,2021,ES70,2016,0.0
395,2021,FI19,2016,0.0
396,2021,FI1B,2016,0.0
397,2021,FI1C,2016,0.0
398,2021,FI1D,2016,0.0
399,2021,FR10,2016,0.9824840764331211
400,2021,FRB0,2016,0.0
401,2021,FRC1,2016,0.0
402,2021,FRC2,2016,0.0
403,2021,FRD1,2016,0.0
404,2021,FRD2,2016,0.0
405,2021,FRE1,2016,0.0
406,2021,FRE2,2016,0.0
407,2021,FRF1,2016,3.8562499999999997
408,2021,FRF2,2016,0.0
409,2021,FRF3,2016,0.0
410,2021,FRG0,2016,0.0
411,2021,FRH0,2016,0.0
412,2021,FRI1,2016,5.141666666666667
413,2021,FRI2,2016,0.0
414,2021,FRI3,2016,0.0
415,2021,FRJ1,2016,6.17
416,2021,FRJ2,2016,0.0
417,2021,FRK2,2016,0.0
418,2021,FRL0,2016,2.9663461538461537
419,2021,FRY4,2016,0.0
420,2021,HR03,2016,0.0
421,2021,HR04,2016,0.0
422,2021,HU11,2016,0.0
423,2021,HU21,2016,0.0
424,2021,HU23,2016,0.0
425,2021,HU32,2016,0.0
426,2021,HU33,2016,0.0
427,2021,IE04,2016,0.0
428,2021,IE05,2016,0.0
429,2021,IE06,2016,0.0
430,2021,IS00,2016,0.0
431,2021,ITC1,2016,6.17
432,2021,ITC3,2016,0.0
433,2021,ITC4,2016,1.783236994219653
434,2021,ITF1,2016,0.0
435,2021,ITF2,2016,0.0
436,2021,ITF3,2016,0.0
437,2021,ITF4,2016,0.0
438,2021,ITF5,2016,0.0
439,2021,ITF6,2016,0.0
440,2021,ITG1,2016,8.118421052631579
441,2021,ITG2,2016,0.0
442,2021,ITH1,2016,0.0
443,2021,ITH2,2016,10.517045454545455
444,2021,ITH3,2016,0.0
445,2021,ITH4,2016,0.0
446,2021,ITH5,2016,1.8363095238095237
447,2021,ITI1,2016,1.8147058823529412
448,2021,ITI2,2016,0.0
449,2021,ITI3,2016,0.0
450,2021,ITI4,2016,1.8363095238095237
451,2021,LT01,2016,0.0
452,2021,LT02,2016,0.0
453,2021,LU00,2016,3.955128205128205
454,2021,LV00,2016,0.0
455,2021,ME00,2016,0.0
456,2021,MK00,2016,0.0
457,2021,MT00,2016,0.0
458,2021,NL11,2016,2.856481481481481
459,2021,NL12,2016,0.0
460,2021,NL13,2016,0.0
461,2021,NL21,2016,0.0
462,2021,NL22,2016,0.0
463,2021,NL31,2016,0.0
464,2021,NL32,2016,0.0
465,2021,NL33,2016,0.0
466,2021,NL41,2016,0.0
467,2021,NL42,2016,0.0
468,2021,NO01,2016,0.0
469,2021,NO02,2016,0.0
470,2021,NO03,2016,0.0
471,2021,NO04,2016,0.0
472,2021,NO05,2016,0.0
473,2021,NO06,2016,3.353260869565217
474,2021,NO07,2016,0.0
475,2021,PL21,2016,0.0
476,2021,PL22,2016,0.0
477,2021,PL41,2016,0.0
478,2021,PL43,2016,0.0
479,2021,PL51,2016,0.0
480,2021,PL52,2016,0.0
481,2021,PL61,2016,0.0
482,2021,PL62,2016,0.0
483,2021,PL63,2016,0.0
484,2021,PL71,2016,0.0
485,2021,PL72,2016,0.0
486,2021,PL81,2016,0.0
487,2021,PL84,2016,0.0
488,2021,PL91,2016,0.0
489,2021,PT11,2016,3.7621951219512195
490,2021,PT16,2016,5.9326923076923075
491,2021,PT17,2016,0.0
492,2021,PT30,2016,0.0
493,2021,RO12,2016,0.0
494,2021,RO21,2016,0.0
495,2021,RO32,2016,0.0
496,2021,RS11,2016,0.0
497,2021,RS12,2016,0.0
498,2021,RS21,2016,0.0
499,2021,RS22,2016,0.0
500,2021,SE11,2016,1.4348837209302325
501,2021,SE12,2016,0.0
502,2021,SE21,2016,0.0
503,2021,SE22,2016,3.024509803921568
504,2021,SE23,2016,2.1725352112676055
505,2021,SE31,2016,0.0
506,2021,SE32,2016,0.0
507,2021,SE33,2016,0.0
508,2021,SI03,2016,0.0
509,2021,SI04,2016,5.712962962962962
510,2021,SK01,2016,0.0
511,2021,SK02,2016,0.0
512,2021,SK03,2016,0.0
513,2021,SK04,2016,0.0
514,2021,TR10,2016,0.0
515,2021,TR21,2016,0.0
516,2021,TR22,2016,0.0
517,2021,TR31,2016,0.0
518,2021,TR33,2016,0.0
519,2021,TR41,2016,0.0
520,2021,TR42,2016,30.849999999999998
521,2021,TR51,2016,0.0
522,2021,TR52,2016,0.0
523,2021,TR61,2016,0.0
524,2021,TR63,2016,0.0
525,2021,TR71,2016,0.0
526,2021,TR72,2016,0.0
527,2021,TR81,2016,0.0
528,2021,TRA1,2016,0.0
529,2021,TRB1,2016,0.0
530,2021,TRB2,2016,0.0
531,2021,TRC1,2016,0.0
532,2021,UKC1,2016,0.0
533,2021,UKC2,2016,0.0
534,2021,UKD1,2016,0.0
535,2021,UKD3,2016,0.0
536,2021,UKD4,2016,0.0
537,2021,UKD6,2016,0.0
538,2021,UKD7,2016,0.0
539,2021,UKE1,2016,0.0
540,2021,UKE2,2016,0.0
541,2021,UKE3,2016,0.0
542,2021,UKE4,2016,0.0
543,2021,UKF1,2016,0.0
544,2021,UKF2,2016,0.0
545,2021,UKF3,2016,0.0
546,2021,UKG1,2016,4.746153846153846
547,2021,UKG2,2016,0.0
548,2021,UKG3,2016,0.0
549,2021,UKH1,2016,0.0
550,2021,UKH2,2016,0.0
551,2021,UKH3,2016,0.0
552,2021,UKI3,2016,1.3803131991051452
553,2021,UKI4,2016,4.059210526315789
554,2021,UKI5,2016,38.56249999999999
555,2021,UKI6,2016,0.0
556,2021,UKI7,2016,0.0
557,2021,UKJ1,2016,0.4069920844327176
558,2021,UKJ2,2016,0.0
559,2021,UKJ3,2016,0.0
560,2021,UKJ4,2016,0.0
561,2021,UKK1,2016,0.0
562,2021,UKK4,2016,0.0
563,2021,UKL1,2016,5.141666666666667
564,2021,UKL2,2016,0.0
565,2021,UKM5,2016,0.0
566,2021,UKM6,2016,0.0
567,2021,UKM7,2016,1.8696969696969694
568,2021,UKM8,2016,0.0
569,2021,UKM9,2016,0.0
570,2021,UKN0,2016,3.8562499999999997
