,year,nuts_id,nuts_year_spec,impact_studies_lq
62,2020,DEA4,2016,0.0
63,2020,DEA5,2016,1.056992125984252
64,2020,DEB1,2016,0.0
65,2020,DEB2,2016,0.0
66,2020,DEB3,2016,0.0
67,2020,DEC0,2016,0.0
68,2020,DED2,2016,0.0
69,2020,DED4,2016,0.2927764449291167
70,2020,DED5,2016,0.0
71,2020,DEE0,2016,0.0
72,2020,DEF0,2016,0.0
73,2020,DEG0,2016,0.0
74,2020,DK01,2016,1.012162111215834
75,2020,DK02,2016,0.0
76,2020,DK03,2016,0.0
77,2020,DK04,2016,3.608548387096774
78,2020,DK05,2016,0.0
79,2020,EE00,2016,5.002658385093167
80,2020,EL30,2016,0.0
81,2020,EL41,2016,0.0
82,2020,EL43,2016,0.0
83,2020,EL51,2016,0.0
84,2020,EL52,2016,0.0
85,2020,EL53,2016,0.0
86,2020,EL54,2016,0.0
87,2020,EL61,2016,0.0
88,2020,EL63,2016,0.0
89,2020,EL65,2016,0.0
90,2020,ES11,2016,0.0
91,2020,ES12,2016,0.0
92,2020,ES21,2016,0.0
93,2020,ES22,2016,0.0
94,2020,ES23,2016,0.0
95,2020,ES24,2016,2.886838709677419
96,2020,ES30,2016,1.2828204778156997
97,2020,ES41,2016,0.0
98,2020,ES42,2016,0.0
99,2020,ES43,2016,0.0
100,2020,ES51,2016,0.0
101,2020,ES52,2016,0.0
102,2020,ES53,2016,0.0
103,2020,ES61,2016,0.0
104,2020,ES62,2016,0.0
105,2020,ES70,2016,0.0
106,2020,FI19,2016,0.0
107,2020,FI1B,2016,2.612905109489051
108,2020,FI1C,2016,0.0
109,2020,FI1D,2016,0.0
110,2020,FR10,2016,0.8185243902439026
111,2020,FRB0,2016,0.0
112,2020,FRC1,2016,0.0
113,2020,FRC2,2016,0.0
114,2020,FRD1,2016,0.0
115,2020,FRD2,2016,0.0
116,2020,FRE1,2016,3.486701298701299
117,2020,FRE2,2016,0.0
118,2020,FRF1,2016,0.0
119,2020,FRF2,2016,0.0
120,2020,FRF3,2016,0.0
121,2020,FRG0,2016,0.0
122,2020,FRH0,2016,0.0
123,2020,FRI1,2016,0.0
124,2020,FRI2,2016,0.0
125,2020,FRI3,2016,0.0
126,2020,FRJ1,2016,1.3838969072164948
127,2020,FRJ2,2016,0.0
128,2020,FRK2,2016,2.485888888888889
129,2020,FRL0,2016,2.3012228571428572
130,2020,FRY4,2016,0.0
131,2020,HR03,2016,0.0
132,2020,HR04,2016,0.0
133,2020,HU11,2016,0.7919646017699116
134,2020,HU12,2016,0.0
135,2020,HU21,2016,0.0
136,2020,HU23,2016,14.915333333333335
137,2020,HU31,2016,0.0
138,2020,HU32,2016,0.0
139,2020,HU33,2016,0.0
140,2020,IE04,2016,0.0
141,2020,IE05,2016,1.8644166666666668
142,2020,IE06,2016,0.8605
143,2020,IS00,2016,0.0
144,2020,ITC1,2016,1.7433506493506494
145,2020,ITC3,2016,0.0
146,2020,ITC4,2016,1.8222352941176472
147,2020,ITF1,2016,0.0
148,2020,ITF2,2016,0.0
149,2020,ITF3,2016,4.1516907216494845
150,2020,ITF4,2016,0.0
151,2020,ITF5,2016,0.0
152,2020,ITF6,2016,0.0
153,2020,ITG1,2016,2.632117647058824
154,2020,ITG2,2016,0.0
155,2020,ITH1,2016,0.0
156,2020,ITH2,2016,0.0
157,2020,ITH3,2016,0.6422870813397129
158,2020,ITH4,2016,0.8831447368421053
159,2020,ITH5,2016,0.0
160,2020,ITI1,2016,0.5570041493775933
161,2020,ITI2,2016,4.550440677966102
162,2020,ITI3,2016,0.0
163,2020,ITI4,2016,1.0958204081632654
164,2020,LT01,2016,0.0
165,2020,LT02,2016,0.0
166,2020,LU00,2016,0.0
167,2020,LV00,2016,0.0
168,2020,ME00,2016,0.0
169,2020,MK00,2016,0.0
170,2020,MT00,2016,0.0
171,2020,NL11,2016,0.6884
172,2020,NL21,2016,0.0
173,2020,NL22,2016,1.7147189781021899
174,2020,NL31,2016,0.0
175,2020,NL32,2016,1.603799283154122
176,2020,NL33,2016,1.02179257849667
177,2020,NL41,2016,0.0
178,2020,NL42,2016,0.0
179,2020,NO01,2016,0.0
180,2020,NO02,2016,0.0
181,2020,NO03,2016,0.0
182,2020,NO04,2016,0.0
183,2020,NO05,2016,0.0
184,2020,NO06,2016,2.2280165975103734
185,2020,NO07,2016,26.8476
186,2020,PL21,2016,2.418702702702703
187,2020,PL22,2016,14.915333333333335
188,2020,PL41,2016,5.593249999999999
189,2020,PL42,2016,0.0
190,2020,PL43,2016,0.0
191,2020,PL51,2016,0.0
192,2020,PL61,2016,0.0
193,2020,PL62,2016,0.0
194,2020,PL63,2016,6.392285714285714
195,2020,PL71,2016,0.0
196,2020,PL72,2016,0.0
197,2020,PL81,2016,0.0
198,2020,PL82,2016,0.0
199,2020,PL84,2016,14.130315789473684
200,2020,PL91,2016,0.0
201,2020,PT11,2016,0.0
202,2020,PT16,2016,0.0
203,2020,PT17,2016,0.0
204,2020,PT20,2016,0.0
205,2020,PT30,2016,0.0
206,2020,RO11,2016,0.0
207,2020,RO21,2016,0.0
208,2020,RO32,2016,0.0
209,2020,RO41,2016,0.0
210,2020,RS11,2016,0.0
211,2020,RS12,2016,0.0
212,2020,RS21,2016,0.0
213,2020,RS22,2016,0.0
214,2020,SE11,2016,0.23864533333333335
215,2020,SE12,2016,0.0
216,2020,SE21,2016,0.0
217,2020,SE22,2016,0.0
218,2020,SE23,2016,0.6214722222222222
219,2020,SE31,2016,0.0
220,2020,SE32,2016,0.0
221,2020,SE33,2016,0.0
222,2020,SI03,2016,0.0
223,2020,SI04,2016,1.7779867549668875
224,2020,SK01,2016,2.4406909090909092
225,2020,SK02,2016,0.0
226,2020,SK03,2016,0.0
227,2020,SK04,2016,0.0
228,2020,TR10,2016,3.0859310344827584
229,2020,TR21,2016,0.0
230,2020,TR22,2016,0.0
231,2020,TR31,2016,0.0
232,2020,TR32,2016,0.0
233,2020,TR33,2016,0.0
234,2020,TR41,2016,0.0
235,2020,TR42,2016,0.0
236,2020,TR51,2016,1.11865
237,2020,TR52,2016,0.0
238,2020,TR61,2016,0.0
239,2020,TR62,2016,0.0
240,2020,TR63,2016,0.0
241,2020,TR71,2016,0.0
242,2020,TR72,2016,0.0
243,2020,TR81,2016,0.0
244,2020,TR82,2016,0.0
245,2020,TR83,2016,0.0
246,2020,TR90,2016,0.0
247,2020,TRA1,2016,0.0
248,2020,TRA2,2016,0.0
249,2020,TRB1,2016,0.0
250,2020,TRC1,2016,0.0
251,2020,TRC3,2016,0.0
252,2020,UKC1,2016,0.0
253,2020,UKC2,2016,0.0
254,2020,UKD1,2016,0.0
255,2020,UKD3,2016,0.0
256,2020,UKD4,2016,1.677975
257,2020,UKD6,2016,0.0
258,2020,UKD7,2016,4.2690530035335685
259,2020,UKE1,2016,0.0
260,2020,UKE2,2016,1.355939393939394
261,2020,UKE3,2016,1.7662894736842105
262,2020,UKE4,2016,0.82608
263,2020,UKF1,2016,0.7028167539267016
264,2020,UKF2,2016,0.0
265,2020,UKF3,2016,0.0
266,2020,UKG1,2016,0.0
267,2020,UKG2,2016,19.740882352941178
268,2020,UKG3,2016,0.0
269,2020,UKH1,2016,1.2330839248434236
270,2020,UKH2,2016,9.622795698924731
271,2020,UKH3,2016,0.0
272,2020,UKI3,2016,1.7002913236225459
273,2020,UKI4,2016,0.0
274,2020,UKI5,2016,0.0
275,2020,UKI6,2016,0.0
276,2020,UKI7,2016,5.535587628865979
277,2020,UKJ1,2016,1.3357014925373134
278,2020,UKJ2,2016,1.6606762886597939
279,2020,UKJ3,2016,0.0
280,2020,UKJ4,2016,5.4791020408163265
281,2020,UKK1,2016,0.719774798927614
282,2020,UKK2,2016,0.0
283,2020,UKK3,2016,0.0
284,2020,UKK4,2016,0.0
285,2020,UKL1,2016,0.0
286,2020,UKL2,2016,0.0
287,2020,UKM5,2016,0.0
288,2020,UKM6,2016,0.0
289,2020,UKM7,2016,0.0
290,2020,UKM8,2016,1.0446536964980546
291,2020,UKM9,2016,0.0
292,2020,UKN0,2016,0.0
293,2021,AT12,2016,0.0
294,2021,AT13,2016,0.0
295,2021,AT21,2016,0.0
296,2021,AT22,2016,0.0
297,2021,AT31,2016,0.0
298,2021,AT32,2016,0.0
299,2021,AT33,2016,0.0
300,2021,BE10,2016,0.0
301,2021,BE21,2016,26.338339920948613
302,2021,BE22,2016,0.0
303,2021,BE23,2016,3.959358288770053
304,2021,BE24,2016,0.0
305,2021,BE31,2016,0.0
306,2021,BE32,2016,0.0
307,2021,BE33,2016,0.0
308,2021,BE35,2016,0.0
309,2021,BG31,2016,0.0
310,2021,BG33,2016,0.0
311,2021,BG41,2016,0.0
312,2021,CH01,2016,0.862937062937063
313,2021,CH02,2016,0.0
314,2021,CH03,2016,0.0
315,2021,CH04,2016,0.0
316,2021,CH05,2016,0.0
317,2021,CH06,2016,0.0
318,2021,CH07,2016,0.0
319,2021,CY00,2016,0.0
320,2021,CZ01,2016,0.0
321,2021,CZ02,2016,0.0
322,2021,CZ03,2016,0.0
323,2021,CZ05,2016,0.0
324,2021,CZ06,2016,0.0
325,2021,CZ07,2016,0.0
326,2021,CZ08,2016,0.0
327,2021,DE11,2016,0.0
328,2021,DE12,2016,0.0
329,2021,DE13,2016,0.0
330,2021,DE14,2016,0.0
331,2021,DE21,2016,0.9570012925463162
332,2021,DE22,2016,0.0
333,2021,DE23,2016,0.0
334,2021,DE24,2016,0.0
335,2021,DE25,2016,0.0
336,2021,DE26,2016,0.0
337,2021,DE27,2016,0.0
338,2021,DE30,2016,0.9480153649167733
339,2021,DE40,2016,0.0
340,2021,DE50,2016,0.0
341,2021,DE60,2016,0.0
342,2021,DE71,2016,0.0
343,2021,DE72,2016,0.0
344,2021,DE73,2016,0.0
345,2021,DE80,2016,0.0
346,2021,DE91,2016,0.0
347,2021,DE92,2016,6.310227272727272
348,2021,DE94,2016,0.0
349,2021,DEA1,2016,5.313875598086124
350,2021,DEA2,2016,0.0
351,2021,DEA3,2016,0.0
352,2021,DEA4,2016,0.0
353,2021,DEA5,2016,0.0
354,2021,DEB2,2016,0.0
355,2021,DEB3,2016,0.0
356,2021,DEC0,2016,0.0
357,2021,DED2,2016,0.0
358,2021,DED4,2016,0.0
359,2021,DED5,2016,0.0
360,2021,DEE0,2016,0.0
361,2021,DEF0,2016,0.0
362,2021,DEG0,2016,0.0
363,2021,DK01,2016,1.17399577167019
364,2021,DK02,2016,0.0
365,2021,DK03,2016,0.0
366,2021,DK04,2016,0.0
367,2021,DK05,2016,0.0
368,2021,EE00,2016,7.478787878787878
369,2021,EL30,2016,4.120964749536178
370,2021,EL41,2016,0.0
371,2021,EL43,2016,15.532867132867134
372,2021,EL51,2016,40.38545454545454
373,2021,EL52,2016,0.0
374,2021,EL53,2016,0.0
375,2021,EL54,2016,0.0
376,2021,EL61,2016,0.0
377,2021,EL63,2016,0.0
378,2021,EL65,2016,0.0
379,2021,ES11,2016,0.0
380,2021,ES12,2016,0.0
381,2021,ES21,2016,0.0
382,2021,ES22,2016,0.0
383,2021,ES23,2016,0.0
384,2021,ES24,2016,0.0
385,2021,ES30,2016,0.0
386,2021,ES41,2016,0.0
387,2021,ES42,2016,0.0
388,2021,ES43,2016,0.0
389,2021,ES51,2016,0.0
390,2021,ES52,2016,0.0
391,2021,ES53,2016,0.0
392,2021,ES61,2016,0.0
393,2021,ES62,2016,0.0
394,2021,ES70,2016,0.0
395,2021,FI19,2016,0.0
396,2021,FI1B,2016,0.0
397,2021,FI1C,2016,0.0
398,2021,FI1D,2016,0.0
399,2021,FR10,2016,0.42872032426172557
400,2021,FRB0,2016,0.0
401,2021,FRC1,2016,0.0
402,2021,FRC2,2016,0.0
403,2021,FRD1,2016,0.0
404,2021,FRD2,2016,0.0
405,2021,FRE1,2016,0.0
406,2021,FRE2,2016,0.0
407,2021,FRF1,2016,0.0
408,2021,FRF2,2016,0.0
409,2021,FRF3,2016,0.0
410,2021,FRG0,2016,12.620454545454544
411,2021,FRH0,2016,0.0
412,2021,FRI1,2016,6.7309090909090905
413,2021,FRI2,2016,0.0
414,2021,FRI3,2016,0.0
415,2021,FRJ1,2016,0.0
416,2021,FRJ2,2016,11.87807486631016
417,2021,FRK2,2016,0.0
418,2021,FRL0,2016,0.0
419,2021,FRY4,2016,0.0
420,2021,HR03,2016,0.0
421,2021,HR04,2016,0.0
422,2021,HU11,2016,0.0
423,2021,HU21,2016,0.0
424,2021,HU23,2016,0.0
425,2021,HU32,2016,0.0
426,2021,HU33,2016,0.0
427,2021,IE04,2016,0.0
428,2021,IE05,2016,12.620454545454544
429,2021,IE06,2016,0.0
430,2021,IS00,2016,0.0
431,2021,ITC1,2016,0.0
432,2021,ITC3,2016,0.0
433,2021,ITC4,2016,1.167209668943773
434,2021,ITF1,2016,0.0
435,2021,ITF2,2016,0.0
436,2021,ITF3,2016,0.0
437,2021,ITF4,2016,0.0
438,2021,ITF5,2016,0.0
439,2021,ITF6,2016,0.0
440,2021,ITG1,2016,0.0
441,2021,ITG2,2016,0.0
442,2021,ITH1,2016,0.0
443,2021,ITH2,2016,0.0
444,2021,ITH3,2016,0.0
445,2021,ITH4,2016,0.0
446,2021,ITH5,2016,0.0
447,2021,ITI1,2016,0.0
448,2021,ITI2,2016,0.0
449,2021,ITI3,2016,0.0
450,2021,ITI4,2016,2.4038961038961038
451,2021,LT01,2016,0.0
452,2021,LT02,2016,0.0
453,2021,LU00,2016,5.177622377622377
454,2021,LV00,2016,0.0
455,2021,ME00,2016,0.0
456,2021,MK00,2016,0.0
457,2021,MT00,2016,0.0
458,2021,NL11,2016,0.0
459,2021,NL12,2016,0.0
460,2021,NL13,2016,0.0
461,2021,NL21,2016,0.0
462,2021,NL22,2016,2.6923636363636363
463,2021,NL31,2016,0.0
464,2021,NL32,2016,0.0
465,2021,NL33,2016,4.206818181818181
466,2021,NL41,2016,0.0
467,2021,NL42,2016,0.0
468,2021,NO01,2016,2.1481624758220503
469,2021,NO02,2016,0.0
470,2021,NO03,2016,0.0
471,2021,NO04,2016,0.0
472,2021,NO05,2016,0.0
473,2021,NO06,2016,4.389723320158102
474,2021,NO07,2016,0.0
475,2021,PL21,2016,0.0
476,2021,PL22,2016,0.0
477,2021,PL41,2016,0.0
478,2021,PL43,2016,0.0
479,2021,PL51,2016,0.0
480,2021,PL52,2016,0.0
481,2021,PL61,2016,0.0
482,2021,PL62,2016,0.0
483,2021,PL63,2016,0.0
484,2021,PL71,2016,0.0
485,2021,PL72,2016,0.0
486,2021,PL81,2016,0.0
487,2021,PL84,2016,33.65454545454545
488,2021,PL91,2016,0.0
489,2021,PT11,2016,4.925055432372505
490,2021,PT16,2016,0.0
491,2021,PT17,2016,0.0
492,2021,PT30,2016,0.0
493,2021,RO12,2016,0.0
494,2021,RO21,2016,0.0
495,2021,RO32,2016,0.0
496,2021,RS11,2016,0.0
497,2021,RS12,2016,0.0
498,2021,RS21,2016,0.0
499,2021,RS22,2016,0.0
500,2021,SE11,2016,2.8175898520084566
501,2021,SE12,2016,0.0
502,2021,SE21,2016,0.0
503,2021,SE22,2016,0.0
504,2021,SE23,2016,0.0
505,2021,SE31,2016,0.0
506,2021,SE32,2016,0.0
507,2021,SE33,2016,6.963009404388714
508,2021,SI03,2016,0.0
509,2021,SI04,2016,0.0
510,2021,SK01,2016,0.0
511,2021,SK02,2016,0.0
512,2021,SK03,2016,0.0
513,2021,SK04,2016,0.0
514,2021,TR10,2016,0.0
515,2021,TR21,2016,0.0
516,2021,TR22,2016,0.0
517,2021,TR31,2016,0.0
518,2021,TR33,2016,0.0
519,2021,TR41,2016,0.0
520,2021,TR42,2016,0.0
521,2021,TR51,2016,0.0
522,2021,TR52,2016,0.0
523,2021,TR61,2016,0.0
524,2021,TR63,2016,0.0
525,2021,TR71,2016,0.0
526,2021,TR72,2016,0.0
527,2021,TR81,2016,0.0
528,2021,TRA1,2016,0.0
529,2021,TRB1,2016,0.0
530,2021,TRB2,2016,0.0
531,2021,TRC1,2016,0.0
532,2021,UKC1,2016,0.0
533,2021,UKC2,2016,0.0
534,2021,UKD1,2016,0.0
535,2021,UKD3,2016,4.120964749536178
536,2021,UKD4,2016,10.627751196172248
537,2021,UKD6,2016,0.0
538,2021,UKD7,2016,9.615584415584415
539,2021,UKE1,2016,0.0
540,2021,UKE2,2016,0.0
541,2021,UKE3,2016,0.0
542,2021,UKE4,2016,4.038545454545455
543,2021,UKF1,2016,0.0
544,2021,UKF2,2016,0.0
545,2021,UKF3,2016,0.0
546,2021,UKG1,2016,0.0
547,2021,UKG2,2016,16.827272727272724
548,2021,UKG3,2016,2.8045454545454547
549,2021,UKH1,2016,0.5502105523903889
550,2021,UKH2,2016,13.027565982404692
551,2021,UKH3,2016,0.0
552,2021,UKI3,2016,0.4517388651616839
553,2021,UKI4,2016,0.0
554,2021,UKI5,2016,0.0
555,2021,UKI6,2016,0.0
556,2021,UKI7,2016,0.0
557,2021,UKJ1,2016,1.598368913408491
558,2021,UKJ2,2016,3.1065734265734264
559,2021,UKJ3,2016,0.0
560,2021,UKJ4,2016,20.19272727272727
561,2021,UKK1,2016,0.0
562,2021,UKK4,2016,0.0
563,2021,UKL1,2016,0.0
564,2021,UKL2,2016,0.0
565,2021,UKM5,2016,0.0
566,2021,UKM6,2016,0.0
567,2021,UKM7,2016,0.0
568,2021,UKM8,2016,0.0
569,2021,UKM9,2016,0.0
570,2021,UKN0,2016,0.0
